art_id,text
50339292,Perfect for my space!. So happy with this purchase. I was shopping for a sideboard for my dining but nothing fit the bill...until I saw this. Two units together make the perfect addition to my space. I love how it looks. Very easy to assemble and the quality is very nice.
20275814,Light Weight And Sturdy!. The piece was easy to assemble and reasonable priced.
20275885,Kallax Shelf Unit. Easy to put together and looks nice with the cloth box inserts.
70301537,Make sure you have help move it.. I like my unit but without help to move it it is impossible by yourself. Maybe in the future could be designed to be in sections. Then attached together. It accomplished all my storage needs. I would buy again.
80275887,Sturdy and classic. Sturdy and classic
10305741,. Everything I buy from ikea is good! I have a great handyman also at my husband!! But in general very good!
70301537,"Poor installation instructions.. First, do not use a claw hammer as illustrated in the installation guide. Use a rubber mallet will help protect the wooden pegs and edges of the shelves (when you have to tap the ends with 4 pegs. Horizontal shelves do not slide in like the illustration.  You have to tap hard to get them flush.  Second major problem is that there 3 different width to the interior shelves, and vertical and horizontal perimeter pieces. This makes it difficult to align the pegs with the holes when everything is laying flat (as recommended by the installation guide). You have to lift certain pieces off the floor by about 1/8 in order to match the holes with the pegs. Probably not so bad with smaller units such as 2 x 4, but it gets very heavy try to lift the pieces when you are almost done with the 5 x 5 unit. A word of caution. Once assembled the 5 x 5 unit, it is nearly impossible to move the unit because it is so darn heavy.  You literally have to dissemble everything if you were to move the unit to another location. There is no shear panel, so the unit will flex if you attempt to move it too far. Probably a better idea is two smaller units rather than one large unit such as the 5 x 5,"
99017186,"Just what we needed for a tiny bedroom. A beach house we manage has a tiny master bedroom, in which a huge old dresser occupied most of the floor space AND blocked the baseboard heater to boot. For about $200 we added three times as much usable storage space with the 8-section Kallax, adding doors and drawers to all 8 sections, and boosting it up off the floor and OVER the baseboard heater with Godmorgen feet. The room is so much more navigable, the heat now circulates freely, and there's room for a whole summer's worth of easily-accessible clothes. Took a little extra work, but it's a world of difference."
20275885,"Easy to assemble & Sturdy. I own a preschool and have purchased 7 Kallax units for my classrooms. I place them horizontal, and they're a great height for the children.  I've brought different colors (white, yellow, and pink- which is no longer made) over a year ago, and they still look like new. I just purchased black, awesome for the older children. Kallax are sturdy and good quality, and theseare wiped almost daily for cleaning. Good price, too."
20275885,It's what it is. I think the instructions could be better (use a mallet when tapping in dowels) still not a fan of particle board with easily removed vaneet but it's what I needed at a solid price.
20275885,". Love it for storage, easy to assemble!"
70301537,Great for organizing my crafts room!. I got this to help organize my crafts room and it worked out great! I would like to see more inserts with dividers (such as to organize cardstock sheets). The organizer that is only half the depth of the cube seems a waste of space. Would buy more inserts if they helped in organization.
20275814,Perfect for extra closet storage. Perfect for extra closet storage
30275861,"Works great!. Nice size, very sturdy, good price. Good, good,good,good."
70301542,"Nice Piece for lots of storage. I love this piece. I can hold a lot of stored items. I have had smaller version of this unit, this is the first large piece I have set up. This was a difficult piece to put together and it is not a one person job. Lifting the unit itself take two to three guys to lift. But I like it."
